maladie,annee,region,indicateur,valeur,unite
respiratoire_asthme,2022,Provence-Alpes-Côte d'Azur,incidence,90.0,pour 100 000 hab
respiratoire_asthme,2022,Provence-Alpes-Côte d'Azur,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2022,Île-de-France,prevalence,6.6,%
respiratoire_asthme,2022,Île-de-France,incidence,110.0,pour 100 000 hab
respiratoire_asthme,2022,Île-de-France,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2023,Auvergne-Rhône-Alpes,prevalence,6.9,%
respiratoire_asthme,2023,Auvergne-Rhône-Alpes,incidence,102.0,pour 100 000 hab
respiratoire_asthme,2023,Auvergne-Rhône-Alpes,mortalite,2.0,pour 100 000 hab
respiratoire_asthme,2023,Bourgogne-Franche-Comté,prevalence,6.9,%
respiratoire_asthme,2023,Bourgogne-Franche-Comté,incidence,106.0,pour 100 000 hab
respiratoire_asthme,2023,Bourgogne-Franche-Comté,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2023,Bretagne,prevalence,6.6,%
respiratoire_asthme,2023,Bretagne,incidence,91.0,pour 100 000 hab
respiratoire_asthme,2023,Bretagne,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2023,Centre-Val de Loire,prevalence,6.7,%
respiratoire_asthme,2023,Centre-Val de Loire,incidence,102.0,pour 100 000 hab
respiratoire_asthme,2023,Centre-Val de Loire,mortalite,2.0,pour 100 000 hab
respiratoire_asthme,2023,Corse,prevalence,6.6,%
respiratoire_asthme,2023,Corse,incidence,101.0,pour 100 000 hab
respiratoire_asthme,2023,Corse,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2023,Grand Est,prevalence,7.2,%
respiratoire_asthme,2023,Grand Est,incidence,101.0,pour 100 000 hab
respiratoire_asthme,2023,Grand Est,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2023,Hauts-de-France,prevalence,7.0,%
respiratoire_asthme,2023,Hauts-de-France,incidence,101.0,pour 100 000 hab
respiratoire_asthme,2023,Hauts-de-France,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2023,Normandie,prevalence,6.6,%
respiratoire_asthme,2023,Normandie,incidence,109.0,pour 100 000 hab
respiratoire_asthme,2023,Normandie,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2023,Nouvelle-Aquitaine,prevalence,7.0,%
respiratoire_asthme,2023,Nouvelle-Aquitaine,incidence,103.0,pour 100 000 hab
respiratoire_asthme,2023,Nouvelle-Aquitaine,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2023,Occitanie,prevalence,6.9,%
respiratoire_asthme,2023,Occitanie,incidence,98.0,pour 100 000 hab
respiratoire_asthme,2023,Occitanie,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2023,Pays de la Loire,prevalence,7.0,%
respiratoire_asthme,2023,Pays de la Loire,incidence,113.0,pour 100 000 hab
respiratoire_asthme,2023,Pays de la Loire,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2023,Provence-Alpes-Côte d'Azur,prevalence,6.5,%
respiratoire_asthme,2023,Provence-Alpes-Côte d'Azur,incidence,92.0,pour 100 000 hab
respiratoire_asthme,2023,Provence-Alpes-Côte d'Azur,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2023,Île-de-France,prevalence,6.7,%
respiratoire_asthme,2023,Île-de-France,incidence,112.0,pour 100 000 hab
respiratoire_asthme,2023,Île-de-France,mortalite,3.0,pour 100 000 hab
