maladie,annee,region,indicateur,valeur,unite
cardiovasculaire,2022,Grand Est,prevalence,9.7,%
cardiovasculaire,2022,Grand Est,mortalite,149.0,pour 100 000 hab
cardiovasculaire,2022,Hauts-de-France,prevalence,9.7,%
cardiovasculaire,2022,Hauts-de-France,mortalite,139.0,pour 100 000 hab
cardiovasculaire,2022,Normandie,prevalence,9.0,%
cardiovasculaire,2022,Normandie,mortalite,147.0,pour 100 000 hab
cardiovasculaire,2022,Nouvelle-Aquitaine,prevalence,9.9,%
cardiovasculaire,2022,Nouvelle-Aquitaine,mortalite,151.0,pour 100 000 hab
cardiovasculaire,2022,Occitanie,prevalence,9.4,%
cardiovasculaire,2022,Occitanie,mortalite,146.0,pour 100 000 hab
cardiovasculaire,2022,Pays de la Loire,prevalence,9.4,%
cardiovasculaire,2022,Pays de la Loire,mortalite,151.0,pour 100 000 hab
cardiovasculaire,2022,Provence-Alpes-Côte d'Azur,prevalence,8.8,%
cardiovasculaire,2022,Provence-Alpes-Côte d'Azur,mortalite,150.0,pour 100 000 hab
cardiovasculaire,2022,Île-de-France,prevalence,9.3,%
cardiovasculaire,2022,Île-de-France,mortalite,140.0,pour 100 000 hab
cardiovasculaire,2023,Auvergne-Rhône-Alpes,prevalence,9.95,%
cardiovasculaire,2023,Auvergne-Rhône-Alpes,mortalite,147.0,pour 100 000 hab
cardiovasculaire,2023,Bourgogne-Franche-Comté,prevalence,8.85,%
cardiovasculaire,2023,Bourgogne-Franche-Comté,mortalite,151.0,pour 100 000 hab
cardiovasculaire,2023,Bretagne,prevalence,8.85,%
cardiovasculaire,2023,Bretagne,mortalite,136.0,pour 100 000 hab
cardiovasculaire,2023,Centre-Val de Loire,prevalence,9.95,%
cardiovasculaire,2023,Centre-Val de Loire,mortalite,137.0,pour 100 000 hab
cardiovasculaire,2023,Corse,prevalence,9.85,%
cardiovasculaire,2023,Corse,mortalite,136.0,pour 100 000 hab
cardiovasculaire,2023,Grand Est,prevalence,9.85,%
cardiovasculaire,2023,Grand Est,mortalite,146.0,pour 100 000 hab
cardiovasculaire,2023,Hauts-de-France,prevalence,9.85,%
cardiovasculaire,2023,Hauts-de-France,mortalite,136.0,pour 100 000 hab
cardiovasculaire,2023,Normandie,prevalence,9.15,%
cardiovasculaire,2023,Normandie,mortalite,144.0,pour 100 000 hab
cardiovasculaire,2023,Nouvelle-Aquitaine,prevalence,10.05,%
cardiovasculaire,2023,Nouvelle-Aquitaine,mortalite,148.0,pour 100 000 hab
cardiovasculaire,2023,Occitanie,prevalence,9.55,%
cardiovasculaire,2023,Occitanie,mortalite,143.0,pour 100 000 hab
cardiovasculaire,2023,Pays de la Loire,prevalence,9.55,%
cardiovasculaire,2023,Pays de la Loire,mortalite,148.0,pour 100 000 hab
cardiovasculaire,2023,Provence-Alpes-Côte d'Azur,prevalence,8.95,%
cardiovasculaire,2023,Provence-Alpes-Côte d'Azur,mortalite,147.0,pour 100 000 hab
cardiovasculaire,2023,Île-de-France,prevalence,9.45,%
cardiovasculaire,2023,Île-de-France,mortalite,137.0,pour 100 000 hab
